ResponseID,Timestamp,Q1_Age,Q2_Gender,Q3_City,Q4_Occupation,Q5_Income,Q6_Education,Q7_Awareness,Q8_Purchase,Q9_Motivation,Q10_BrowseFrequency,Q12_BiggestConcern,Q13_AuthImportance,Q19_Mechanism,Q20_Community,Q25_Discovery,Q26_ShoppingTime,Q27_DecisionSpeed,Q28_Influence,Q29_MaxSpent,Q30_Sneakers_WTP,Q30_Watches_WTP,Q30_Cards_WTP,Q31_HobbySpending,Q32_IncomePercent,Q33_EMI,Q34_Likelihood,Q35_Recommend,Q36_When,Q37_OneFeature,Q38_Suggestions,Q11_Instagram_Facebook_Groups,Q11_OLX_Quikr,Q11_Retail_Stores,Q11_International_Platforms,Q11_Friends_Personal_Network,Q11_Local_Meetups_Events,Q11_Don't_buy_sell,Q11_Other,Q14_Limited_Edition_Sneakers,Q14_Luxury_Watches,Q14_Affordable_Fashion_Watches,Q14_Sports_Trading_Cards,Q14_Pokemon_Gaming_Cards,Q14_Streetwear,Q14_Collectible_Toys,Q14_Vintage_Items,Q14_Art_Prints_Posters,Q14_Comic_Books,Q14_None,Q15_Limited_edition_releases,Q15_Brand_collaborations,Q15_Resale_value_Investment,Q15_Personal_style_fashion,Q15_Rarity,Q15_Brand_loyalty,Q15_Not_interested,Q16_Luxury_1L+,Q16_Mid_range_20K_1L,Q16_Affordable_Below_20K,Q16_Vintage_watches,Q16_Smart_watches,Q16_Limited_editions,Q16_Not_interested,Q17_Cricket_cards,Q17_Football_Soccer_cards,Q17_Basketball_cards,Q17_Pokemon_cards,Q17_Other_gaming_cards,Q17_Not_interested,Q18_Brand_New_Deadstock,Q18_Gently_Used_9_10,Q18_Used_7-8_10,Q18_Vintage_Pre-owned,Q18_Only_Brand_New,Q21_Physical_authentication_centers,Q21_Money-back_guarantee,Q21_Verified_seller_badges,Q21_User_reviews_ratings,Q21_Partnership_with_brands,Q21_Insurance_on_items,Q21_Transparent_fee_structure,Q21_Celebrity_Influencer_endorsement,Q21_Video_proof_of_authentication,Q22_UPI,Q22_Credit_Debit_Card,Q22_Net_Banking,Q22_EMI_Options,Q22_Cash_on_Delivery,Q22_Digital_Wallets,Q22_Cryptocurrency,Q23_Price_history_tracking,Q23_Authentication_certificate,Q23_Seller_ratings,Q23_Real-time_bidding,Q23_Mobile_app,Q23_Wishlist_Save_items,Q23_Price_alerts,Q23_Video_authentication_proof,Q23_Community_forums,Q23_Return_Refund_policy,Q23_Secure_packaging,Q24_Storage_Vault_service,Q24_Authentication-only_service,Q24_Collectible_insurance,Q24_Market_value_appraisal,Q24_Cleaning_restoration_service,Q24_Consignment_selling,Q24_None
178,2024-01-08 09:00:00,23-27,Female,Bangalore,Employed (Private Sector),6-10 Lakhs,Post-Graduate,Somewhat aware,"No, but interested",N/A,Rarely,Authenticity/Fake products,Very important,Hybrid,Not important,Influencers/Celebrities,Late night (12 AM - 6 AM),Moderate (1-3 days),Personal desire/passion,Never purchased,16597,32472,2460,1000-3000,10-15%,"No, prefer full payment",Definitely will use,Probably yes,Immediately,Transparent pricing with no hidden charges,"Looks promising, hope it launches soon",0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
179,2024-01-08 10:00:00,38-45,Female,Delhi/NCR,Freelancer,10-15 Lakhs,Post-Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Once a week,Authenticity/Fake products,Very important,Hybrid,Somewhat important,Social media,Evening (5 PM - 9 PM),Moderate (1-3 days),Resale value,50000-100000,7291,33272,5771,Below 1000,Less than 5%,Maybe,Definitely will use,"Yes, definitely",Within first month,Easy return policy,Need more information about authentication process,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
180,2024-01-08 11:00:00,18-22,Male,Pune,Self-Employed/Business Owner,3-6 Lakhs,Graduate,Heard about it but don't know much,"No, but interested",N/A,Once a month,High prices,Extremely important,Fixed Price Marketplace,Not important,Retail stores,Afternoon (12 PM - 5 PM),Slow (weeks),Price/Good deal,Never purchased,5346,14600,1387,1000-3000,5-10%,"Yes, definitely",Very likely,Not sure,Within first month,Better prices than international platforms,Community aspect is important,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1
181,2024-01-08 12:00:00,23-27,Male,Mumbai,Employed (Private Sector),Below 3 Lakhs,Undergraduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Never,Trust in seller,Very important,Hybrid,Neutral,Retail stores,Night (9 PM - 12 AM),Very slow (months),Rarity/Exclusivity,10000-25000,7657,4960,3523,Below 1000,0% (Not willing),"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,Verified seller ratings,No specific suggestions at this time,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
182,2024-01-08 13:00:00,18-22,Male,Bangalore,Self-Employed/Business Owner,25-50 Lakhs,Undergraduate,"Yes, very aware","Yes, multiple times",Investment/resale value,Daily,High prices,Very important,Fixed Price Marketplace,Neutral,Social media,Late night (12 AM - 6 AM),Moderate (1-3 days),Investment potential,5000-10000,12983,221259,62703,Above 20000,10-15%,Maybe,Definitely will use,"Yes, definitely",Immediately,Price tracking and alerts,Partnership with authorized retailers would help,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
183,2024-01-08 14:00:00,38-45,Male,Tier 2 City,Employed (Private Sector),15-25 Lakhs,Graduate,"Yes, very aware","Yes, once or twice",Personal collection/hobby,Daily,High prices,Extremely important,Live Auction,Somewhat important,Influencers/Celebrities,Evening (5 PM - 9 PM),Slow (weeks),Resale value,5000-10000,15603,25218,9105,3000-5000,Less than 5%,"No, prefer full payment",Definitely will use,Not sure,Immediately,Price tracking and alerts,Video authentication would be great,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
184,2024-01-08 15:00:00,38-45,Male,Delhi/NCR,Employed (Private Sector),10-15 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Once a month,Payment security,Extremely important,Fixed Price Marketplace,Somewhat important,News websites,Night (9 PM - 12 AM),Impulsive (within minutes),Rarity/Exclusivity,Below 2000,3617,24917,13562,1000-3000,5-10%,"Yes, definitely",Very likely,Definitely no,After 6-12 months,Better prices than international platforms,Would love to see rare collectibles,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
185,2024-01-08 16:00:00,23-27,Male,Pune,Student,3-6 Lakhs,Graduate,Heard about it but don't know much,"No, not interested",N/A,2-3 times a week,Lack of return policy,Extremely important,Fixed Price Marketplace,Somewhat important,Social media,Night (9 PM - 12 AM),Slow (weeks),Resale value,Never purchased,1063,13162,4637,3000-5000,Less than 5%,"No, prefer full payment",Not likely,Probably no,After 6-12 months,Community of verified collectors,Make sure customer service is responsive,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0
186,2024-01-08 17:00:00,28-32,Female,Delhi/NCR,Student,6-10 Lakhs,Graduate,"Yes, very aware","Yes, once or twice",Personal collection/hobby,2-3 times a week,Authenticity/Fake products,Somewhat important,Fixed Price Marketplace,Somewhat important,Social media,Evening (5 PM - 9 PM),Quick (same day),Personal desire/passion,5000-10000,5474,37377,3873,Below 1000,0% (Not willing),Maybe,Very likely,"Yes, definitely",After 3-6 months,Better prices than international platforms,Would love to see rare collectibles,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
187,2024-01-08 18:00:00,33-37,Male,Chennai,Employed (Government),3-6 Lakhs,Graduate,Somewhat aware,"No, not interested",N/A,Daily,High prices,Very important,Bid/Ask System,Somewhat important,Social media,Evening (5 PM - 9 PM),Impulsive (within minutes),Rarity/Exclusivity,Never purchased,2965,6424,1951,5000-10000,5-10%,"Yes, if interest-free",Not likely,Probably no,After 6-12 months,Community of verified collectors,Hope shipping is secure and insured,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
188,2024-01-08 19:00:00,28-32,Male,Mumbai,Employed (Private Sector),10-15 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Daily,Authenticity/Fake products,Extremely important,Bid/Ask System,Not important,Social media,Night (9 PM - 12 AM),Quick (same day),Price/Good deal,10000-25000,5971,11550,6402,10000-20000,Less than 5%,"No, prefer full payment",Definitely will use,"Yes, definitely",Within first month,Transparent pricing with no hidden charges,Make sure customer service is responsive,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
189,2024-01-08 20:00:00,28-32,Male,Tier 2 City,Employed (Private Sector),3-6 Lakhs,Post-Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Rarely,Trust in seller,Extremely important,Bid/Ask System,Neutral,Friends/Word of mouth,Night (9 PM - 12 AM),Moderate (1-3 days),Resale value,Below 2000,2046,4200,2288,5000-10000,5-10%,Maybe,Very likely,Probably yes,Immediately,Insurance on high-value items,Pricing should be competitive,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
190,2024-01-08 21:00:00,23-27,Female,Bangalore,Employed (Government),6-10 Lakhs,Post-Graduate,Not aware at all,"Yes, multiple times",Personal collection/hobby,2-3 times a week,Authenticity/Fake products,Very important,Fixed Price Marketplace,Neutral,Friends/Word of mouth,Morning (6 AM - 12 PM),Impulsive (within minutes),Personal desire/passion,2000-5000,6476,29491,14390,1000-3000,Less than 5%,"No, prefer full payment",Somewhat likely,Not sure,After 3-6 months,Easy return policy,Focus on user experience,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
191,2024-01-08 22:00:00,18-22,Male,Delhi/NCR,Self-Employed/Business Owner,25-50 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Once a week,High prices,Somewhat important,Live Auction,Neutral,Social media,Evening (5 PM - 9 PM),Slow (weeks),Personal desire/passion,5000-10000,72070,83893,40491,1000-3000,Less than 5%,"Yes, if interest-free",Very likely,"Yes, definitely",Immediately,Insurance on high-value items,Make sure customer service is responsive,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
192,2024-01-08 23:00:00,38-45,Male,Mumbai,Employed (Private Sector),25-50 Lakhs,Post-Graduate,"Yes, very aware","Yes, once or twice",Nostalgia,Once a month,Authenticity/Fake products,Extremely important,Bid/Ask System,Very important,Influencers/Celebrities,Afternoon (12 PM - 5 PM),Impulsive (within minutes),Social proof,25000-50000,39138,217564,18005,Below 1000,5-10%,Maybe,Definitely will use,Probably yes,Immediately,Lower transaction fees than competitors,Make sure customer service is responsive,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
193,2024-01-09 00:00:00,38-45,Male,Mumbai,Employed (Private Sector),15-25 Lakhs,Doctorate,Somewhat aware,"No, but interested",N/A,Once a week,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Very important,Friends/Word of mouth,Afternoon (12 PM - 5 PM),Slow (weeks),Rarity/Exclusivity,Never purchased,7925,26287,11623,3000-5000,Less than 5%,Maybe,Definitely will use,Probably yes,Within first month,Expert authentication team,Would love to see rare collectibles,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
194,2024-01-09 01:00:00,28-32,Male,Bangalore,Student,6-10 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Daily,Shipping damage,Somewhat important,Fixed Price Marketplace,Somewhat important,Social media,Night (9 PM - 12 AM),Moderate (1-3 days),Price/Good deal,2000-5000,8390,48605,6027,3000-5000,Less than 5%,"Yes, if interest-free",Very likely,"Yes, definitely",After 3-6 months,Transparent pricing with no hidden charges,Need more information about authentication process,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
195,2024-01-09 02:00:00,23-27,Male,Delhi/NCR,Self-Employed/Business Owner,Below 3 Lakhs,Graduate,"Yes, very aware","No, but interested",N/A,Rarely,Authenticity/Fake products,Extremely important,Hybrid,Somewhat important,Social media,Morning (6 AM - 12 PM),Quick (same day),Investment potential,Never purchased,1730,2521,4934,1000-3000,10-15%,Maybe,Definitely will use,"Yes, definitely",Within first month,Fast and secure delivery,"Good concept, execution will be key",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
196,2024-01-09 03:00:00,23-27,Female,Kolkata,Employed (Government),6-10 Lakhs,Graduate,Heard about it but don't know much,"No, not interested",N/A,Daily,Authenticity/Fake products,Extremely important,Hybrid,Neutral,Friends/Word of mouth,Afternoon (12 PM - 5 PM),Quick (same day),Rarity/Exclusivity,Never purchased,5383,19038,13683,10000-20000,Less than 5%,"Yes, if interest-free",Not likely,Probably no,After 6-12 months,EMI options for high-value items,Make sure customer service is responsive,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
197,2024-01-09 04:00:00,33-37,Female,Bangalore,Unemployed,6-10 Lakhs,Post-Graduate,Somewhat aware,"Yes, once or twice",Investment/resale value,Rarely,High prices,Not very important,Hybrid,Somewhat important,Friends/Word of mouth,Evening (5 PM - 9 PM),Moderate (1-3 days),Personal desire/passion,Below 2000,12946,14669,13447,Below 1000,0% (Not willing),"Yes, definitely",Very likely,Probably yes,Immediately,EMI options for high-value items,Community aspect is important,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
198,2024-01-09 05:00:00,38-45,Male,Delhi/NCR,Student,10-15 Lakhs,Post-Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Rarely,Authenticity/Fake products,Very important,Bid/Ask System,Somewhat important,Social media,Evening (5 PM - 9 PM),Moderate (1-3 days),Personal desire/passion,5000-10000,9953,8900,13071,Below 1000,Less than 5%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,Better prices than international platforms,Make sure customer service is responsive,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
199,2024-01-09 06:00:00,38-45,Male,Pune,Student,3-6 Lakhs,Undergraduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Once a week,Authenticity/Fake products,Extremely important,Live Auction,Somewhat important,Social media,Evening (5 PM - 9 PM),Moderate (1-3 days),Resale value,2000-5000,2171,8812,4616,Below 1000,Less than 5%,Maybe,Definitely will use,"Yes, definitely",Immediately,Insurance on high-value items,Would love to see rare collectibles,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
200,2024-01-09 07:00:00,33-37,Female,Hyderabad,Employed (Private Sector),3-6 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Nostalgia,Once a week,Shipping damage,Extremely important,Bid/Ask System,Very important,News websites,Afternoon (12 PM - 5 PM),Quick (same day),Price/Good deal,5000-10000,7813,5408,925,1000-3000,5-10%,"No, prefer full payment",Very likely,"Yes, definitely",After 3-6 months,Better prices than international platforms,Interested to see how this develops,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
201,2024-01-09 08:00:00,28-32,Female,Mumbai,Employed (Private Sector),10-15 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Once a week,Shipping damage,Extremely important,Fixed Price Marketplace,Somewhat important,Random browsing,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Personal desire/passion,5000-10000,3563,30280,1088,Below 1000,Less than 5%,"Yes, if interest-free",Definitely will use,"Yes, definitely",After 3-6 months,Physical authentication centers in my city,"Good concept, execution will be key",1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
202,2024-01-09 09:00:00,18-22,Male,Mumbai,Employed (Private Sector),Below 3 Lakhs,Graduate,Heard about it but don't know much,"No, but interested",N/A,Once a week,Trust in seller,Extremely important,Bid/Ask System,Neutral,Social media,Afternoon (12 PM - 5 PM),Very slow (months),Personal desire/passion,Never purchased,3883,2403,1310,3000-5000,10-15%,Maybe,Very likely,Probably yes,Within first month,Verified seller ratings,Would love to see rare collectibles,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
203,2024-01-09 10:00:00,23-27,Male,Mumbai,Freelancer,6-10 Lakhs,Undergraduate,Heard about it but don't know much,"Yes, once or twice",Nostalgia,Rarely,Limited selection,Somewhat important,Live Auction,Very important,Friends/Word of mouth,Evening (5 PM - 9 PM),Quick (same day),Resale value,5000-10000,3678,42584,3936,1000-3000,0% (Not willing),"Yes, definitely",Somewhat likely,Not sure,Immediately,Better prices than international platforms,Keep fees transparent and reasonable,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
204,2024-01-09 11:00:00,38-45,Male,Hyderabad,Employed (Private Sector),10-15 Lakhs,Post-Graduate,Not aware at all,"No, but interested",N/A,Rarely,Payment security,Extremely important,Hybrid,Somewhat important,Online forums/communities,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Resale value,Never purchased,8581,44152,5850,Below 1000,Less than 5%,"No, prefer full payment",Somewhat likely,"Yes, definitely",After 3-6 months,Community of verified collectors,Need more information about authentication process,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
205,2024-01-09 12:00:00,28-32,Male,Hyderabad,Employed (Private Sector),Below 3 Lakhs,Graduate,Somewhat aware,"No, not interested",N/A,Once a week,Authenticity/Fake products,Very important,Live Auction,Somewhat important,Retail stores,Night (9 PM - 12 AM),Quick (same day),Price/Good deal,Below 2000,1657,2934,3720,5000-10000,Less than 5%,Maybe,Somewhat likely,Not sure,After 6-12 months,Guaranteed authenticity with certificate,Video authentication would be great,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
206,2024-01-09 13:00:00,18-22,Female,Bangalore,Self-Employed/Business Owner,3-6 Lakhs,Post-Graduate,Not aware at all,"No, not interested",N/A,Once a month,Shipping damage,Somewhat important,No preference,Very important,Friends/Word of mouth,Evening (5 PM - 9 PM),Slow (weeks),Price/Good deal,25000-50000,3734,11959,1390,1000-3000,5-10%,Maybe,Definitely won't use,Definitely no,Probably never,Mobile app with good UI/UX,Keep fees transparent and reasonable,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
207,2024-01-09 14:00:00,18-22,Female,Kolkata,Employed (Private Sector),Below 3 Lakhs,Post-Graduate,Somewhat aware,"No, not interested",N/A,Rarely,Shipping damage,Extremely important,Hybrid,Very important,Influencers/Celebrities,Morning (6 AM - 12 PM),Slow (weeks),Rarity/Exclusivity,Never purchased,2038,7865,3868,3000-5000,15-20%,Maybe,Not likely,Probably yes,Within first month,Fast and secure delivery,"Good concept, execution will be key",0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
208,2024-01-09 15:00:00,28-32,Female,Kolkata,Self-Employed/Business Owner,6-10 Lakhs,Post-Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Never,Shipping damage,Extremely important,Bid/Ask System,Not important,Online forums/communities,Night (9 PM - 12 AM),Quick (same day),Rarity/Exclusivity,5000-10000,18337,7239,8337,1000-3000,5-10%,"Yes, if interest-free",Very likely,Not sure,After 6-12 months,Lower transaction fees than competitors,Make sure customer service is responsive,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
209,2024-01-09 16:00:00,18-22,Male,Pune,Student,3-6 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Gift for someone,Once a week,High prices,Very important,Hybrid,Somewhat important,Friends/Word of mouth,Evening (5 PM - 9 PM),Impulsive (within minutes),Investment potential,Below 2000,1229,8089,2270,3000-5000,More than 20%,"Yes, if interest-free",Definitely will use,Probably yes,Within first month,Easy return policy,Need strong anti-fraud measures,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0
210,2024-01-09 17:00:00,23-27,Male,Ahmedabad,Employed (Private Sector),Below 3 Lakhs,Graduate,"Yes, very aware","Yes, once or twice",Investment/resale value,Once a week,Authenticity/Fake products,Somewhat important,Bid/Ask System,Very important,Online forums/communities,Night (9 PM - 12 AM),Impulsive (within minutes),Personal desire/passion,2000-5000,3531,7128,1761,10000-20000,Less than 5%,"No, prefer full payment",Very likely,Probably yes,Immediately,Lower transaction fees than competitors,Would love to see rare collectibles,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
